dataset_idx,example_idx,text,possible_scores,score
6,449,"Sun intends to lure Liu Bei to Jiangdong to marry his sister Lady Sun and hold Liu hostage to exchange his freedom for Jing Province, but the plot fails and the newlywed couple return home safely.","[3, 2, 1, 0]",0
6,425,"It is not a complete novel. Only the first section is written in detail. After that, the remaining three parts are written as a draft, in note form, with Sade's footnotes to himself still present in most translations.","[3, 2, 1, 0]",0
6,413,"Dozens of background characters appear, fade, and reappear. The colonel and Clive are only the central figures in The Newcomes, the action of which begins before the colonel's birth.","[3, 2, 1, 0]",0
6,157,"The microbe contains chemical elements required for terrestrial life and appears to have a crystalline structure, but lacks DNA, RNA, proteins, and amino acids, yet it directly transforms matter to energy and vice versa.","[3, 2, 1, 0]",1
6,122,"Meanwhile, still without a warrant, Fix sees Hong Kong as his last chance to arrest Fogg on British soil. Around this time, Passepartout becomes convinced that Fix is a spy from the Reform Club trying to see if Fogg is really going around the world.","[3, 2, 1, 0]",1
6,29,"By tradition, all blind Fremen are abandoned in the desert, but Paul shocks the Fremen and entrenches his godhead by proving he can still see, even without eyes.","[3, 2, 1, 0]",2
6,123,"In makeshift camps, they hear many stories from others, some coming back from California, and are forced to confront the possibility that their prospects may not be what they hoped.","[3, 2, 1, 0]",1
6,290,"Silk begins an affair with Faunia Farley, a 34-year-old local woman who works as a janitor at the college and is married to an abusive Vietnam veteran.","[3, 2, 1, 0]",2
6,484,"Other stations are abandoned, and Osiris and Anubis are the only two powers in the Universe now. Osiris cultivates life where he can, while Anubis works to destroy it.","[3, 2, 1, 0]",0
6,40,"God tests Abraham by demanding that he sacrifice Isaac. As Abraham is about to lay the knife upon his son, God restrains him, promising him numberless descendants.","[3, 2, 1, 0]",1
6,43,"Claudius, now fearing for his life, finds a legitimate excuse to get rid of the prince: he sends Hamlet to England on a diplomatic pretext, accompanied (and closely watched) by Rosencrantz and Guildenstern.","[3, 2, 1, 0]",0
6,374,In the morning the boy wakes up to the sound of faint whining and goes outside to find Sounder standing there. The dog can only use three of its legs and only has one ear and one eye.,"[3, 2, 1, 0]",3
6,248,"Gandalf and Pippin then head for Minas Tirith in Gondor in preparation for the imminent war against Mordor, while Théoden, Merry and Aragorn remain behind to begin the muster of Rohan, to ride to the aid of Gondor.","[3, 2, 1, 0]",0
6,417,"While growing up, Omar becomes mischievous and learns hypnosis. As a birthday present, Omar Khayyám Shakil's ""mothers"" allow him to leave ""Q."" He enrolls in a school and is convinced by his tutor (Eduardo Rodriguez) to become a doctor.","[3, 2, 1, 0]",0
6,35,"Beatty knows that Montag has a book but acts casual about it, stating that it's natural that every fireman gets curious about books and starts to possess one.","[3, 2, 1, 0]",1
6,389,"When his publisher, Julian, comes to visit, Julian finds himself attracted to Rose. They eventually marry. Macon hires Muriel Pritchett, a quirky young woman with a sickly son, to train his unruly dog, and soon finds himself drifting into a relationship with the two of them.","[3, 2, 1, 0]",1
6,272,"But after viewing two kids die of electrocution, her mind finally snaps; she decides to set fire to the gym. She leaves the prom-goers and chaperones to die in the fire, including Tommy.","[3, 2, 1, 0]",3
6,392,"At the same time, a chaste relationship develops between Raskolnikov and Sonya. Sonya, though a prostitute, is full of Christian virtue and is only driven into the profession by her family's poverty.","[3, 2, 1, 0]",0
6,64,"As with VALIS, Radio Free Albemuth deals with author Philip Dick's highly personal style of Christianity (or Gnosticism). It further examines the moral and ethical repercussions of informing on trusting friends for the authorities.","[3, 2, 1, 0]",0
6,65,"In the spring, Elizabeth visits Charlotte and Mr Collins in Kent. Elizabeth and her hosts are frequently invited to Rosings Park, home of Lady Catherine de Bourgh, Darcy's aunt; coincidentally, Darcy also arrives to visit.","[3, 2, 1, 0]",0
6,337,"Larry has significant spiritual adventures in India and comes back to Paris. What he actually found in India and what he finally concluded are held back from the reader for a considerable time until, in a scene late in the book, Maugham discusses India and spirituality with Larry in a café long into the evening.","[3, 2, 1, 0]",3
6,243,"&#34; Ishmael makes the point that this story of the Fall of Man, which the Takers have adopted as their own, was in fact developed by Leavers to explain the origin of the Takers.","[3, 2, 1, 0]",0
6,281,"Genar-Hofoen is lured to Sleeper Service on a pretext, and only later told that he is there to work with Dajeil to help her recover from her psychological trauma.","[3, 2, 1, 0]",0
6,84,"To show there are no hard feelings, he invites Sir Henry to dine with him and his sister on Friday. Sir Henry then becomes the person doing the surprising, when he and Watson walk in on Barrymore, catching him at night in the room with a candle.","[3, 2, 1, 0]",3
6,135,"Finally, white stripes and ridges start growing over their bodies. Ulam reports that the cells seem to sing. Through infection, conversion and assimilation of humans and other organisms the cells eventually aggregate most of the biosphere of North America into a region seven thousand kilometres wide.","[3, 2, 1, 0]",3
6,270,"Superficially a harmless but expensive hobby, stardropping reins in a fanaticism resembling addiction, where some users assemble in semi-social communes and spend all of their money on increasingly improved equipment.","[3, 2, 1, 0]",1
7,446,"""Hum! Golly de do to-day? Hum! Lily-white Buckra Sailee What dickens you doin' here, sar? Why debbil you want to come? Hum! Picaninnee, dere isn't no sea In City Canoodle-Dum!""
""Oh, mine is a doleful tale! They've treated me werry badly In Lunnon, from where I hail. I'm one of the Family Royal— No common Jack Tar you see; I'm WILLIAM THE FOURTH, far up in the North, A King in my own countree!""","[2, 1, 0]",2
7,310,"""Hold on there, Andy Foger! I want to see you!""
""Ta! ta!""
""See you later,""
""Better go home and take a bath, and then sail away in your submarine, I'll bet it will sink.""","[2, 1, 0]",2
7,216,"""Why--it's the baby! Du kleine, du! Du suszes-- Olga--where's Olga?""
""She did not come.""
""Didn't come?""
""Then we'll go, dear. They won't be a minute over your trunks, I'm sure. Just follow me.""","[2, 1, 0]",1
7,493,"""I think she will live, And about the suffering more, we will face that like men, and see what can be done about it. This makes three little graves on the hill, Jimmy, what do they mean to ye?""
""Domn bad luck,""
""Nothing more? Na responsibility at all. Ye are the father of those children. Have ye never been to the doctor, and asked why ye lost them?""
""No, I haven't,""
""That is ane thing we will do now, and then we will do more, much more.""
""What are you driving at?""
""The secret of Mary's heart,""","[2, 1, 0]",0
7,108,"""Get out of here!""
""If you do, you son of a— I'll mash in your face for you before you get out of here!""
""Admiral Dewey""","[2, 1, 0]",0
7,475,"""I am glad ye are feeling so fine, I had a notion that ye wad be crosser than a badger when ye came to.""
""What's the fun?""","[2, 1, 0]",0
7,276,"""I want to talk with you,""
""What do you want with me? I am your friend, I saw you in the slave-market last week, and regretted that I did not speak to you then. I returned in the evening, but you was gone.""","[2, 1, 0]",0
7,386,"""You must not stop here, You must come away at once.""
""The Sleeper. What has happened to the Sleeper?""","[2, 1, 0]",0
7,373,"""Did we open up much of a hole?""
""Pretty good, Let's give her another.""","[2, 1, 0]",0
7,353,"""Into the boat with them! And guard them well, Lieutenant Drascalo, for I heard them plotting to escape,""
""Lieutenant Drascalo, eh? I think they made a mistake naming him. It ought to be Rascalo. He looks like a rascal.""
""Silenceo!""
""Bless my spark plug! He's a regular fire-eater!""
""Silenceo!""","[2, 1, 0]",0
7,102,"""I'll be glad to sleep in the barn.""
""Well, I dunno, Do you smoke?""
""Sometimes, but I'll do it out of doors. How much will it cost me? I haven't very much money.""
""I reckon about twenty cents for supper, I won't charge ye for the barn.""","[2, 1, 0]",0
7,365,"""Now for the Advance!""
""Come back! Come back, dogs of Americans!""","[2, 1, 0]",0
7,159,"""I've read your thesis, Where did you get your information, Miss Brandeis?""
""I got it at the mill.""
""From one of the employees?""
""Oh, no. I worked there, in the rag-room.""
""I thought that perhaps the editor of the Courier might like to see it--it being local. And interesting.""","[2, 1, 0]",2
7,204,"""None of that socialistic stuff, This isn't a Benevolent Association we're running. It's the biggest mail order business in the world, and its back-bone is System. I've been just fifteen years perfecting that System. It's my job. Hands off.""
""A fifteen year old system ought to be scrapped, Anyway, the Simon Legree thing has gone out.""","[2, 1, 0]",0
7,343,"""They certainly must be trying to sink us, Come, Tom, we'll take a look from the stern and see what they're up to.""
""And get the stern electric gun ready to fire, We must protect ourselves. Mr. Sharp and I will go to the bow. There is no telling what they may do. They're desperate, and may ram us from in front.""","[2, 1, 0]",1
7,332,"""Well, are we all ready?""
""All ready, dad,""
""Then let's get aboard, But first let me take an observation.""
""Did you see anything?""
""Well, there is a boat lying off there, And some one is observing us through a glass. But I don't believe it matters. Probably they're only trying to see what sort of an odd fish we are.""
""All aboard, then,""","[2, 1, 0]",2
7,191,"""Takes your breath away, rather, doesn't it? All that color?""
""Almost too obvious for my taste. I like 'em a little more subdued, myself. Heh, try that! Lie flat. It softens the whole thing. Like this. Now look at it. The lake's like molten copper flowing in. And you can see that silly sun going down in jerks, like a balloon on a string.""","[2, 1, 0]",2
7,224,"""And I'll always wear white, and there'll be pitchers on every table, frosty on the outside, and minty on the inside, and you're all invited.""
""Imagine Mrs. Fenger's face at sight of Mizzi, and Theodore with his violin, and Otti with her shawls and paraphernalia. Though, it's mighty kind of you, and generous--and just like a man.""
""It isn't kindness nor generosity that makes me want to do things for you.""
""Modest, as always.""
""Don't try the ingenue on me, Fanny.""","[2, 1, 0]",0
7,460,"""GEORGIE, stop it! Pray you, drop it; Hark to my appealing: To this foolish Papal rule-ish Twaddle put an ending; This a swerve is From our Service Plain and unpretending.""
""It's a pity— They're so pritty; Yet in mode becoming, Mother tender, I'll surrender— I'll be unaffected—""
""Who is this, sir,— Ballet miss, sir? 'T is my mother, And no other, Go along, sir! You are wrong, sir; You have years in plenty, While this hussy (Gracious mussy!) Isn't two and twenty!""","[2, 1, 0]",0
